Filename,Extension,Size_MB,OS_Creation_Date,Duration_s,Width,Height,Metadata_Creation_Date,Location_Raw,Category_AI
IMG_5830.MOV,.mov,4.45,2025-11-27 00:09:28,3.043333,1920.0,1440.0,2025-04-21T19:24:47.000000Z,,Personal / Selfie
IMG_5831.HEIC,.heic,2.96,2025-11-27 00:09:28,,,,2025:04:21 14:24:45,"[3, 26, 4821/100], [76, 29, 3943/100]",Personal / Selfie
IMG_5831.MOV,.mov,4.16,2025-11-27 00:09:28,2.928345,1920.0,1440.0,2025-04-21T19:24:48.000000Z,,Personal / Selfie
IMG_5832.HEIC,.heic,3.07,2025-11-27 00:09:29,,,,2025:04:21 14:24:47,"[3, 26, 4821/100], [76, 29, 3943/100]",Personal / Selfie
IMG_5832.MOV,.mov,4.33,2025-11-27 00:09:29,2.981678,1920.0,1440.0,2025-04-21T19:24:48.000000Z,,Personal / Selfie
IMG_5833.MOV,.mov,13.8,2025-11-27 00:09:29,5.203333,1920.0,1080.0,2025-04-21T20:24:10.000000Z,,Cirugías
IMG_5834.MOV,.mov,6.83,2025-11-27 00:09:29,2.436667,1920.0,1080.0,2025-04-21T20:25:13.000000Z,,Cirugías
IMG_5842.MOV,.mov,14.65,2025-11-27 00:09:30,5.238333,1920.0,1080.0,2025-04-22T16:59:50.000000Z,,Instalaciones
IMG_5883.MOV,.mov,20.59,2025-11-27 00:09:38,7.1867,1920.0,1080.0,2025-04-26T20:13:11.000000Z,,Personal / Selfie
IMG_5890.MOV,.mov,25.96,2025-11-27 00:09:41,15.708345,1920.0,1080.0,2025-04-28T02:09:16.000000Z,,Consultas / Examen
IMG_5902.MOV,.mov,39.6,2025-11-27 00:09:47,12.6067,1920.0,1080.0,2025-04-28T19:50:27.000000Z,,Especies - Perro
IMG_5903.MOV,.mov,21.41,2025-11-27 00:09:48,6.1,1920.0,1080.0,2025-04-28T19:51:00.000000Z,,Personal / Selfie
IMG_5907.MOV,.mov,29.01,2025-11-26 22:48:35,9.205,1920.0,1080.0,2025-04-28T20:26:37.000000Z,,Especies - Perro
IMG_5924.MOV,.mov,16.88,2025-11-26 22:48:41,10.755,1920.0,1080.0,2025-04-29T14:01:39.000000Z,,Consultas / Examen
IMG_5925.MOV,.mov,137.61,2025-11-26 22:48:41,86.763333,1920.0,1080.0,2025-04-29T16:39:41.000000Z,,Consultas / Examen
IMG_5926.MOV,.mov,14.3,2025-11-26 22:48:46,9.0867,1920.0,1080.0,2025-04-29T16:51:57.000000Z,,Cirugías
IMG_5937.MOV,.mov,34.8,2025-11-26 22:48:48,11.138345,1920.0,1080.0,2025-04-29T22:20:35.000000Z,,Consultas / Examen
IMG_5947.HEIC,.heic,2.18,2025-11-26 22:48:53,,,,2025:04:30 12:37:07,"[3, 27, 777/100], [76, 29, 1929/50]",Promocional
IMG_5948.MOV,.mov,174.54,2025-11-26 22:48:53,62.685011,1920.0,1080.0,2025-04-30T18:39:20.000000Z,,Personal / Selfie
IMG_5949.MOV,.mov,34.81,2025-11-26 22:49:00,11.255011,1920.0,1080.0,2025-04-30T18:43:16.000000Z,,Personal / Selfie
IMG_5950.MOV,.mov,26.24,2025-11-26 22:49:01,8.7217,1920.0,1080.0,2025-04-30T18:43:29.000000Z,,Personal / Selfie
IMG_5951.MOV,.mov,28.22,2025-11-26 22:49:02,14.758333,1920.0,1080.0,2025-04-30T19:02:38.000000Z,,Personal / Selfie
IMG_5961.MOV,.mov,1490.69,2025-11-26 22:49:12,524.543333,1920.0,1080.0,2025-05-02T17:18:36.000000Z,,Consultas / Examen
IMG_5962.MOV,.mov,25.41,2025-11-26 22:50:00,16.241667,1920.0,1080.0,2025-05-02T17:30:09.000000Z,,Consultas / Examen
IMG_5963.MOV,.mov,19.49,2025-11-26 22:50:01,5.3667,1920.0,1080.0,2025-05-02T21:27:10.000000Z,,Personal / Selfie
IMG_5974.MOV,.mov,22.75,2025-11-26 22:50:01,8.503333,1920.0,1080.0,2025-05-03T03:46:27.000000Z,,Especies - Perro
IMG_5975.MOV,.mov,22.73,2025-11-26 22:50:02,7.653333,1920.0,1080.0,2025-05-03T03:46:42.000000Z,,Especies - Perro
IMG_5981.HEIC,.heic,0.99,2025-11-26 22:50:03,,,,2025:05:03 12:46:34,"[3, 25, 2237/100], [76, 29, 5019/100]",Especies - Perro
IMG_5982.HEIC,.heic,0.96,2025-11-26 22:50:03,,,,2025:05:03 12:46:35,"[3, 25, 557/25], [76, 29, 5019/100]",Especies - Perro
IMG_5983.HEIC,.heic,0.98,2025-11-26 22:50:04,,,,2025:05:03 12:46:35,"[3, 25, 1113/50], [76, 29, 5017/100]",Especies - Perro
IMG_5995.HEIC,.heic,1.77,2025-11-26 22:50:08,,,,2025:05:06 10:43:44,"[3, 23, 1133/50], [76, 32, 1102/25]",Personal / Selfie
IMG_6002.MOV,.mov,72.63,2025-11-26 22:50:08,44.275011,1920.0,1080.0,2025-05-06T22:59:32.000000Z,,Especies - Perro
IMG_6004.MOV,.mov,0.31,2025-11-26 22:50:15,0.083333,1920.0,1080.0,2025-05-06T23:05:01.000000Z,,Desconocido
IMG_6005.MOV,.mov,34.46,2025-11-26 22:50:15,18.276667,1920.0,1080.0,2025-05-06T23:05:19.000000Z,,Otro
IMG_6019.MOV,.mov,314.45,2025-11-26 22:50:27,197.871667,1920.0,1080.0,2025-05-08T15:10:22.000000Z,,Cirugías
IMG_6021.MOV,.mov,12.37,2025-11-26 22:50:40,7.853333,1920.0,1080.0,2025-05-08T15:21:39.000000Z,,Consultas / Examen
IMG_6022.MOV,.mov,31.05,2025-11-26 22:50:40,19.4417,1920.0,1080.0,2025-05-08T15:21:50.000000Z,,Cirugías
IMG_6026.MOV,.mov,8.96,2025-11-26 22:50:42,3.2817,1920.0,1080.0,2025-05-08T15:58:57.000000Z,,Consultas / Examen
IMG_6027.MOV,.mov,10.01,2025-11-26 22:50:42,3.548345,1920.0,1080.0,2025-05-08T15:59:26.000000Z,,Personal / Selfie
IMG_6028.MOV,.mov,28.96,2025-11-26 22:50:43,9.7167,1920.0,1080.0,2025-05-08T15:59:32.000000Z,,Personal / Selfie
IMG_6033.MOV,.mov,156.03,2025-11-26 22:50:44,49.953333,1920.0,1080.0,2025-05-08T17:13:38.000000Z,,Personal / Selfie
IMG_6037.MOV,.mov,116.57,2025-11-26 22:50:50,36.8717,1920.0,1080.0,2025-05-08T17:17:32.000000Z,,Personal / Selfie
IMG_6059.MOV,.mov,0.96,2025-11-26 22:52:10,1.133333,1920.0,1080.0,2025-05-22T00:22:56.000000Z,,Cirugías
IMG_6069.MOV,.mov,9.54,2025-11-26 22:51:12,5.536667,1920.0,1080.0,2025-05-10T15:15:49.000000Z,,Consultas / Examen
IMG_6073.MOV,.mov,73.01,2025-11-26 22:52:10,26.368333,3840.0,2160.0,2025-05-22T00:22:56.000000Z,,Cirugías
IMG_6074.MOV,.mov,11.12,2025-11-26 22:51:14,5.72,1920.0,1080.0,2025-05-10T15:17:13.000000Z,,Especies - Perro
IMG_6075.MOV,.mov,17.84,2025-11-26 22:51:15,11.1217,1920.0,1080.0,2025-05-10T15:18:13.000000Z,,Especies - Perro
IMG_6076.MOV,.mov,3.54,2025-11-26 22:51:16,2.0667,1920.0,1080.0,2025-05-10T15:18:28.000000Z,,Especies - Perro
IMG_6080.MOV,.mov,76.55,2025-11-26 22:51:17,47.801667,1920.0,1080.0,2025-05-10T15:34:11.000000Z,,Personal / Selfie
IMG_6084.MOV,.mov,21.5,2025-11-26 22:51:19,13.683333,1920.0,1080.0,2025-05-10T15:57:31.000000Z,,Personal / Selfie
IMG_6085.HEIC,.heic,1.02,2025-11-26 22:52:13,,,,2025:05:21 19:06:04,"[3, 22, 77/5], [76, 31, 148/25]",Cirugías
IMG_6085.MOV,.mov,34.32,2025-11-26 22:51:20,12.34,1920.0,1080.0,2025-05-10T17:11:12.000000Z,,Consultas / Examen
IMG_6086.HEIC,.heic,0.77,2025-11-26 22:52:13,,,,2025:05:21 19:06:19,"[3, 22, 787/50], [76, 31, 57/10]",Cirugías
IMG_6086.MOV,.mov,14.79,2025-11-26 22:51:22,9.355,1920.0,1080.0,2025-05-10T17:24:16.000000Z,,Consultas / Examen
IMG_6087.HEIC,.heic,0.85,2025-11-26 22:52:14,,,,2025:05:21 19:06:21,"[3, 22, 787/50], [76, 31, 581/100]",Cirugías
IMG_6087.MOV,.mov,28.96,2025-11-26 22:51:22,17.658345,1920.0,1080.0,2025-05-10T17:26:41.000000Z,,Consultas / Examen
IMG_6088.HEIC,.heic,0.85,2025-11-26 22:52:14,,,,2025:05:21 19:06:23,"[3, 22, 63/4], [76, 31, 581/100]",Cirugías
IMG_6088.MOV,.mov,23.99,2025-11-26 22:51:24,9.271667,1920.0,1080.0,2025-05-10T17:35:32.000000Z,,Consultas / Examen
IMG_6089.HEIC,.heic,0.83,2025-11-26 22:52:15,,,,2025:05:21 19:06:24,"[3, 22, 1577/100], [76, 31, 573/100]",Cirugías
IMG_6089.MOV,.mov,18.81,2025-11-26 22:51:25,6.3,1920.0,1080.0,2025-05-10T18:50:15.000000Z,,Personal / Selfie
IMG_6090.HEIC,.heic,0.83,2025-11-26 22:52:18,,,,2025:05:21 19:06:28,"[3, 22, 789/50], [76, 31, 141/25]",Cirugías
IMG_6096.MOV,.mov,16.36,2025-11-26 22:51:32,10.271667,1920.0,1080.0,2025-05-11T16:43:02.000000Z,,Personal / Selfie
IMG_6097.MOV,.mov,21.61,2025-11-26 22:51:32,13.473333,1920.0,1080.0,2025-05-11T16:52:06.000000Z,,Personal / Selfie
IMG_6099.MOV,.mov,13.37,2025-11-26 22:51:33,8.3367,1920.0,1080.0,2025-05-11T16:53:16.000000Z,,Consultas / Examen
IMG_6100.MOV,.mov,30.32,2025-11-26 22:52:19,28.47,1920.0,1080.0,2025-05-22T00:18:18.000000Z,,Cirugías
IMG_6102.MOV,.mov,25.14,2025-11-26 22:51:34,15.84,1920.0,1080.0,2025-05-11T17:25:40.000000Z,,Especies - Perro
IMG_6103.MOV,.mov,22.87,2025-11-26 22:51:45,13.8717,1920.0,1080.0,2025-05-11T21:36:25.000000Z,,Personal / Selfie
IMG_6104.MOV,.mov,17.56,2025-11-26 22:51:46,10.955011,1920.0,1080.0,2025-05-11T17:36:03.000000Z,,Especies - Perro
IMG_6125.MOV,.mov,45.84,2025-11-26 22:51:54,16.2917,1920.0,1080.0,2025-05-13T17:25:33.000000Z,,Personal / Selfie
IMG_6126.MOV,.mov,23.71,2025-11-26 22:51:56,9.105011,1920.0,1080.0,2025-05-13T17:30:54.000000Z,,Consultas / Examen
IMG_6127.MOV,.mov,13.52,2025-11-26 22:51:57,8.188333,1920.0,1080.0,2025-05-13T17:38:51.000000Z,,Especies - Perro
IMG_6129.MOV,.mov,6.97,2025-11-26 22:51:57,4.3517,1920.0,1080.0,2025-05-13T19:37:57.000000Z,,Especies - Perro
IMG_6136.MOV,.mov,15.57,2025-11-26 22:51:59,9.688333,1920.0,1080.0,2025-05-14T18:18:41.000000Z,,Consultas / Examen
IMG_6137.HEIC,.heic,3.38,2025-11-26 22:52:00,,,,2025:05:14 13:42:46,"[3, 25, 45], [76, 31, 549/25]",Cirugías
IMG_6142.HEIC,.heic,2.46,2025-11-26 22:52:01,,,,2025:05:15 09:54:52,"[3, 27, 358/25], [76, 31, 5593/100]",Personal / Selfie
IMG_6143.MOV,.mov,24.63,2025-11-26 22:52:01,15.523333,1920.0,1080.0,2025-05-15T15:38:39.000000Z,,Personal / Selfie
IMG_6144.HEIC,.heic,0.96,2025-11-26 22:52:03,,,,2025:05:15 11:07:23,"[3, 25, 5243/100], [76, 28, 114/5]",Personal / Selfie
IMG_6145.HEIC,.heic,1.0,2025-11-26 22:52:03,,,,2025:05:15 11:07:24,"[3, 25, 2613/50], [76, 28, 1129/50]",Personal / Selfie
IMG_6148.MOV,.mov,68.39,2025-11-26 22:52:03,42.483333,1920.0,1080.0,2025-05-15T19:32:30.000000Z,,Personal / Selfie
IMG_6149.MOV,.mov,23.04,2025-11-26 22:52:06,10.0,1920.0,1080.0,2025-05-15T19:46:02.000000Z,,Personal / Selfie
IMG_6150.MOV,.mov,27.76,2025-11-26 22:52:20,9.783333,1920.0,1080.0,2025-05-15T19:48:34.000000Z,,Personal / Selfie
IMG_6224.MOV,.mov,15.14,2025-11-26 22:55:23,4.935,1920.0,1080.0,2025-05-21T17:16:48.000000Z,,Otro
IMG_6225.MOV,.mov,15.07,2025-11-26 22:55:24,8.888333,1920.0,1080.0,2025-05-21T17:21:35.000000Z,,Consultas / Examen
IMG_6229.MOV,.mov,4.89,2025-11-26 22:55:25,2.966667,1920.0,1080.0,2025-05-21T17:31:50.000000Z,,Personal / Selfie
IMG_6236.MOV,.mov,15.03,2025-11-26 22:55:27,5.586667,1920.0,1080.0,2025-05-21T20:13:58.000000Z,,Especies - Perro
IMG_6237.MOV,.mov,11.69,2025-11-26 22:55:28,5.168345,1920.0,1080.0,2025-05-21T20:15:48.000000Z,,Consultas / Examen
IMG_6238.MOV,.mov,14.32,2025-11-26 22:55:28,5.518345,1920.0,1080.0,2025-05-21T20:15:56.000000Z,,Especies - Perro
IMG_6239.MOV,.mov,39.91,2025-11-26 22:55:29,14.328345,1920.0,1080.0,2025-05-21T20:17:00.000000Z,,Personal / Selfie
IMG_6240.MOV,.mov,63.94,2025-11-26 22:55:31,22.4667,1920.0,1080.0,2025-05-21T20:17:40.000000Z,,Personal / Selfie
IMG_6241.MOV,.mov,23.73,2025-11-26 22:55:33,9.671667,1920.0,1080.0,2025-05-21T20:19:44.000000Z,,Especies - Perro
IMG_6242.MOV,.mov,4.86,2025-11-26 22:55:34,1.685,1920.0,1080.0,2025-05-21T20:20:08.000000Z,,Especies - Gato
IMG_6253.MOV,.mov,2.81,2025-11-26 22:55:35,1.7,1920.0,1080.0,2025-05-22T00:28:22.000000Z,,Consultas / Examen
IMG_6254.MOV,.mov,18.54,2025-11-26 22:55:35,11.938345,1920.0,1080.0,2025-05-22T00:28:54.000000Z,,Consultas / Examen
IMG_6255.MOV,.mov,9.16,2025-11-26 22:55:35,5.885011,1920.0,1080.0,2025-05-22T00:42:57.000000Z,,Cirugías
IMG_6262.HEIC,.heic,1.59,2025-11-26 22:55:37,,,,2025:05:22 13:27:56,"[3, 24, 44/25], [76, 32, 1439/100]",Cirugías
IMG_6263.HEIC,.heic,2.24,2025-11-26 22:55:37,,,,2025:05:22 13:28:17,"[3, 24, 177/100], [76, 32, 289/20]",Cirugías
IMG_6264.HEIC,.heic,2.14,2025-11-26 22:55:37,,,,2025:05:22 13:28:22,"[3, 24, 89/50], [76, 32, 359/25]",Cirugías
IMG_6265.HEIC,.heic,2.46,2025-11-26 22:55:37,,,,2025:05:22 13:28:25,"[3, 24, 89/50], [76, 32, 359/25]",Instalaciones
IMG_6266.MOV,.mov,9.38,2025-11-26 22:55:38,5.7517,1920.0,1080.0,2025-05-22T18:41:00.000000Z,,Consultas / Examen
IMG_6270.MOV,.mov,16.64,2025-11-26 22:55:39,10.538345,1920.0,1080.0,2025-05-23T17:22:11.000000Z,,Personal / Selfie
IMG_6271.MOV,.mov,15.73,2025-11-26 22:55:40,10.021667,1920.0,1080.0,2025-05-23T17:22:23.000000Z,,Especies - Perro
IMG_6280.MOV,.mov,15.38,2025-11-26 22:55:44,7.003333,1920.0,1080.0,2025-05-24T15:43:27.000000Z,,Consultas / Examen
IMG_6281.MOV,.mov,13.71,2025-11-26 22:55:44,7.67,1920.0,1080.0,2025-05-24T15:43:38.000000Z,,Consultas / Examen
IMG_6299.MOV,.mov,15.06,2025-11-26 22:56:07,9.3367,1920.0,1080.0,2025-05-26T19:52:28.000000Z,,Consultas / Examen
IMG_6300.MOV,.mov,20.13,2025-11-26 22:56:08,12.5067,1920.0,1080.0,2025-05-26T19:54:25.000000Z,,Cirugías
IMG_6301.MOV,.mov,17.19,2025-11-26 22:56:09,10.738333,1920.0,1080.0,2025-05-26T19:54:53.000000Z,,Consultas / Examen
IMG_6314.MOV,.mov,11.39,2025-11-26 22:56:10,7.085011,1920.0,1080.0,2025-05-26T21:50:25.000000Z,,Especies - Gato
IMG_6317.MOV,.mov,20.56,2025-11-26 22:56:10,13.005011,1920.0,1080.0,2025-05-28T00:19:39.000000Z,,Especies - Gato
IMG_6318.MOV,.mov,1.47,2025-11-26 22:56:11,0.933333,1920.0,1080.0,2025-05-28T00:44:51.000000Z,,Desconocido
IMG_6319.MOV,.mov,22.24,2025-11-26 22:56:11,14.073333,1920.0,1080.0,2025-05-28T00:49:50.000000Z,,Consultas / Examen
IMG_6321.MOV,.mov,87.5,2025-11-26 22:56:12,55.395011,1920.0,1080.0,2025-05-28T01:09:37.000000Z,,Cirugías
IMG_6330.MOV,.mov,30.64,2025-11-26 22:56:18,19.11,1920.0,1080.0,2025-05-28T21:36:21.000000Z,,Consultas / Examen
IMG_6364.MOV,.mov,12.71,2025-11-26 22:56:40,7.983333,1920.0,1080.0,2025-05-29T17:43:00.000000Z,,Personal / Selfie
IMG_6365.MOV,.mov,17.2,2025-11-26 22:56:40,9.253333,1920.0,1080.0,2025-05-29T17:43:22.000000Z,,Consultas / Examen
IMG_6373.MOV,.mov,41.17,2025-11-26 22:56:41,14.65,1920.0,1080.0,2025-05-29T21:53:02.000000Z,,Consultas / Examen
IMG_6386.HEIC,.heic,1.76,2025-11-26 22:56:51,,,,2025:05:30 11:23:56,"[3, 27, 283/20], [76, 31, 2861/50]",Personal / Selfie
IMG_6390.MOV,.mov,4.41,2025-11-26 22:56:51,1.533333,1920.0,1080.0,2025-05-30T16:24:32.000000Z,,Personal / Selfie
IMG_6394.MOV,.mov,64.12,2025-11-26 22:56:53,40.318333,1920.0,1080.0,2025-05-30T17:15:02.000000Z,,Consultas / Examen
IMG_6395.MOV,.mov,121.69,2025-11-26 22:56:56,76.57,1920.0,1080.0,2025-05-30T17:16:26.000000Z,,Consultas / Examen
IMG_6396.MOV,.mov,18.15,2025-11-26 22:57:01,8.3167,1920.0,1080.0,2025-05-30T17:44:15.000000Z,,Personal / Selfie
IMG_6404.MOV,.mov,65.94,2025-11-26 22:57:03,29.068333,1920.0,1080.0,2025-05-30T19:26:21.000000Z,,Personal / Selfie
IMG_6406.MOV,.mov,38.72,2025-11-26 22:57:05,19.36,1920.0,1080.0,2025-05-30T20:02:54.000000Z,,Instalaciones
IMG_6409.MOV,.mov,20.02,2025-11-26 22:57:07,12.606667,1920.0,1080.0,2025-05-30T20:03:36.000000Z,,Personal / Selfie
IMG_6410.MOV,.mov,110.49,2025-11-26 22:57:07,64.268345,1920.0,1080.0,2025-05-30T20:07:27.000000Z,,Consultas / Examen
IMG_6411.MOV,.mov,43.0,2025-11-26 22:57:12,26.468333,1920.0,1080.0,2025-05-30T20:08:52.000000Z,,Consultas / Examen
IMG_6437.MOV,.mov,13.22,2025-11-26 22:57:29,7.086667,1920.0,1080.0,2025-06-03T18:09:57.000000Z,,Especies - Perro
IMG_6451.MOV,.mov,48.46,2025-11-26 22:57:39,15.4917,1920.0,1080.0,2025-06-04T00:09:44.000000Z,,Especies - Gato
IMG_6452.MOV,.mov,49.19,2025-11-26 22:57:40,15.741667,1920.0,1080.0,2025-06-04T00:10:02.000000Z,,Especies - Gato
IMG_6463.MOV,.mov,24.42,2025-11-26 22:57:42,15.323333,1920.0,1080.0,2025-06-05T17:04:54.000000Z,,Personal / Selfie
IMG_6464.MOV,.mov,13.98,2025-11-26 22:57:44,8.755,1920.0,1080.0,2025-06-05T17:05:11.000000Z,,Consultas / Examen
IMG_6466.MOV,.mov,40.92,2025-11-26 22:57:44,15.25,1920.0,1080.0,2025-06-05T17:10:34.000000Z,,Personal / Selfie
IMG_6467.MOV,.mov,68.95,2025-11-26 22:57:46,42.0517,1920.0,1080.0,2025-06-05T17:10:52.000000Z,,Personal / Selfie
IMG_6468.MOV,.mov,65.45,2025-11-26 22:57:49,33.685,1920.0,1080.0,2025-06-05T17:11:37.000000Z,,Consultas / Examen
IMG_6471.MOV,.mov,111.6,2025-11-26 22:57:51,69.353333,1920.0,1080.0,2025-06-05T18:17:58.000000Z,,Especies - Perro
IMG_6473.MOV,.mov,10.97,2025-11-26 22:57:55,7.02,1920.0,1080.0,2025-06-06T00:21:55.000000Z,,Consultas / Examen
IMG_6474.MOV,.mov,24.02,2025-11-26 22:57:56,15.208333,1920.0,1080.0,2025-06-06T00:26:32.000000Z,,Consultas / Examen
IMG_6476.HEIC,.heic,0.7,2025-11-26 22:57:57,,,,2025:06:05 19:48:14,"[3, 27, 846/25], [76, 31, 2371/50]",Consultas / Examen
IMG_6477.HEIC,.heic,0.82,2025-11-26 22:57:57,,,,2025:06:05 19:56:48,"[3, 27, 876/25], [76, 31, 2397/50]",Otro
IMG_6478.MOV,.mov,23.7,2025-11-26 22:57:57,15.173333,1920.0,1080.0,2025-06-06T01:00:30.000000Z,,Consultas / Examen
IMG_6479.HEIC,.heic,0.75,2025-11-26 22:57:58,,,,2025:06:05 20:12:53,"[3, 27, 846/25], [76, 31, 2371/50]",Consultas / Examen
IMG_6480.HEIC,.heic,0.67,2025-11-26 22:57:58,,,,2025:06:05 20:14:40,"[3, 27, 846/25], [76, 31, 2371/50]",Otro
IMG_6481.HEIC,.heic,1.86,2025-11-26 22:57:58,,,,2025:06:05 21:05:18,"[3, 27, 846/25], [76, 31, 2371/50]",Personal / Selfie
IMG_6482.HEIC,.heic,1.75,2025-11-26 22:57:59,,,,2025:06:05 21:05:24,"[3, 27, 846/25], [76, 31, 2371/50]",Personal / Selfie
IMG_6529.MOV,.mov,89.66,2025-11-26 22:58:10,55.935011,1920.0,1080.0,2025-06-10T16:36:13.000000Z,,Consultas / Examen
IMG_6530.MOV,.mov,40.37,2025-11-26 22:58:14,25.2,1920.0,1080.0,2025-06-10T16:39:29.000000Z,,Personal / Selfie
IMG_6531.MOV,.mov,20.37,2025-11-26 22:58:15,12.4,1920.0,1080.0,2025-06-10T16:40:09.000000Z,,Personal / Selfie
IMG_6588.JPG,.jpg,1.01,2025-11-26 22:58:18,,,,2025:06:13 16:05:50,"[3, 26, 533/20], [76, 32, 4441/100]",Especies - Perro
IMG_6589.JPG,.jpg,1.0,2025-11-26 22:58:18,,,,2025:06:13 16:05:51,"[3, 26, 533/20], [76, 32, 4441/100]",Especies - Perro
IMG_6590.JPG,.jpg,1.0,2025-11-26 22:58:19,,,,2025:06:13 16:05:52,"[3, 26, 533/20], [76, 32, 4441/100]",Especies - Perro
IMG_6592.MOV,.mov,7.49,2025-11-26 22:58:21,4.835,1920.0,1080.0,2025-06-13T21:45:20.000000Z,,Especies - Perro
IMG_6601.MOV,.mov,24.73,2025-11-26 22:58:23,10.74,1920.0,1080.0,2025-06-14T13:24:13.000000Z,,Especies - Perro
IMG_6603.MOV,.mov,23.08,2025-11-26 22:58:24,11.898345,1920.0,1080.0,2025-06-14T14:07:47.000000Z,,Consultas / Examen
IMG_6605.MOV,.mov,12.18,2025-11-26 22:58:26,6.653333,1920.0,1080.0,2025-06-14T14:50:58.000000Z,,Consultas / Examen
IMG_6609.MOV,.mov,84.4,2025-11-26 22:58:31,52.76,1920.0,1080.0,2025-06-14T18:42:42.000000Z,,Cirugías
IMG_6610.MOV,.mov,19.37,2025-11-26 22:58:34,12.156667,1920.0,1080.0,2025-06-14T18:45:47.000000Z,,Cirugías
IMG_6611.HEIC,.heic,1.98,2025-11-26 22:58:35,,,,2025:06:14 14:27:49,"[3, 23, 1893/50], [76, 31, 5651/100]",Cirugías
IMG_6612.HEIC,.heic,1.92,2025-11-26 22:58:35,,,,2025:06:14 14:27:50,"[3, 23, 947/25], [76, 31, 5651/100]",Cirugías
IMG_6613.MOV,.mov,48.23,2025-11-26 22:58:35,30.0817,1920.0,1080.0,2025-06-14T19:44:34.000000Z,,Consultas / Examen
IMG_6614.MOV,.mov,26.88,2025-11-26 22:58:37,16.508345,1920.0,1080.0,2025-06-14T20:22:01.000000Z,,Consultas / Examen
IMG_6617.MOV,.mov,0.24,2025-11-26 22:58:39,0.1,1920.0,1080.0,2025-06-14T20:26:49.000000Z,,Desconocido
IMG_6618.MOV,.mov,101.05,2025-11-26 22:58:39,61.285,1920.0,1080.0,2025-06-14T20:27:19.000000Z,,Consultas / Examen
IMG_6620.MOV,.mov,12.5,2025-11-26 22:58:43,7.853333,1920.0,1080.0,2025-06-14T20:30:36.000000Z,,Consultas / Examen
IMG_6621.MOV,.mov,19.96,2025-11-26 22:58:44,12.455011,1920.0,1080.0,2025-06-14T20:33:30.000000Z,,Cirugías
IMG_6622.MOV,.mov,44.63,2025-11-26 22:58:45,27.913333,1920.0,1080.0,2025-06-14T20:35:07.000000Z,,Cirugías
IMG_6627.MOV,.mov,10.72,2025-11-26 22:58:46,6.736667,1920.0,1080.0,2025-06-14T20:45:38.000000Z,,Consultas / Examen
IMG_6628.MOV,.mov,12.76,2025-11-26 22:58:47,8.07,1920.0,1080.0,2025-06-14T20:45:48.000000Z,,Consultas / Examen
IMG_6630.MOV,.mov,16.06,2025-11-26 22:58:47,10.203333,1920.0,1080.0,2025-06-14T20:54:09.000000Z,,Consultas / Examen
IMG_6631.HEIC,.heic,2.15,2025-11-26 22:58:48,,,,2025:06:14 17:27:35,"[3, 26, 1131/50], [76, 30, 256/25]",Personal / Selfie
IMG_6634.MOV,.mov,16.67,2025-11-26 22:58:48,6.87,1920.0,1080.0,2025-06-14T22:57:54.000000Z,,Personal / Selfie
IMG_6635.MOV,.mov,21.24,2025-11-26 22:58:49,7.7867,1920.0,1080.0,2025-06-14T23:04:06.000000Z,,Consultas / Examen
IMG_6636.MOV,.mov,25.39,2025-11-26 22:58:50,8.121667,1920.0,1080.0,2025-06-14T23:04:15.000000Z,,Especies - Perro
IMG_6637.MOV,.mov,21.85,2025-11-26 22:58:51,7.953333,1920.0,1080.0,2025-06-14T23:04:26.000000Z,,Personal / Selfie
IMG_6638.MOV,.mov,44.07,2025-11-26 22:58:52,15.0417,1920.0,1080.0,2025-06-14T23:07:12.000000Z,,Consultas / Examen
IMG_6639.MOV,.mov,51.42,2025-11-26 22:58:54,32.2,1920.0,1080.0,2025-06-14T23:32:42.000000Z,,Consultas / Examen
IMG_6683.MOV,.mov,30.87,2025-11-26 22:59:19,13.2567,1920.0,1080.0,2025-06-17T16:58:59.000000Z,,Consultas / Examen
IMG_6685.MOV,.mov,23.38,2025-11-26 22:59:20,14.741667,1920.0,1080.0,2025-06-17T18:40:33.000000Z,,Personal / Selfie
IMG_6686.MOV,.mov,2.83,2025-11-26 22:59:21,1.7667,1920.0,1080.0,2025-06-17T18:41:09.000000Z,,Consultas / Examen
IMG_6687.MOV,.mov,27.84,2025-11-26 22:59:21,17.658345,1920.0,1080.0,2025-06-17T18:41:17.000000Z,,Consultas / Examen
IMG_6688.MOV,.mov,136.64,2025-11-26 22:59:22,85.538333,1920.0,1080.0,2025-06-17T18:45:43.000000Z,,Personal / Selfie
IMG_6734.MOV,.mov,191.99,2025-11-26 22:59:50,68.57,1920.0,1080.0,2025-06-21T16:18:19.000000Z,,Consultas / Examen
IMG_6736.MOV,.mov,23.06,2025-11-26 22:59:58,14.156667,1920.0,1080.0,2025-06-21T19:09:09.000000Z,,Cirugías
IMG_6737.MOV,.mov,30.19,2025-11-26 22:59:59,18.86,1920.0,1080.0,2025-06-21T19:09:27.000000Z,,Cirugías
IMG_6741.MOV,.mov,31.97,2025-11-26 23:00:01,14.223333,1920.0,1080.0,2025-06-22T00:11:07.000000Z,,Personal / Selfie
IMG_6742.MOV,.mov,24.87,2025-11-26 23:00:02,14.975011,1920.0,1080.0,2025-06-22T00:12:11.000000Z,,Especies - Perro
